,avsAddress,operators,shares,totalUsdValue,totalValueDenominatedInEth,metadata
1,0x870679e138bcdf293b7ff14dd44b70fc97e12fc0,"['0x4cd2086e1d708e65db5d4f5712a9ca46ed4bbd0a', '0xe5801326014db4f6729264db38f5f5430bc2fbfa', '0xf80b7ba7e778abf08a63426886ca40189c7ef48a', '0xd172a86a0f250aec23ee19c759a8e73621fe3c10', '0xa3ff1491088715d140bc821a28287cb3f71b43e4', '0x2e68d03f2234895b3ba5899b80785e2598ed7fac', '0xb1ea8424075a71cd97f95ed64069241ffd4833be', '0x67fc8951c64e6ff8921fe6cd004c2224ec7eecfd', '0x3ca973165bc7d1dcd7adff778ae1892b15914552', '0xcaaeb411241ac87b5846797c15bf339a54a1d736', '0xb81b18c988bfc7d131fca985a9c531f325e98a2f', '0xeba5b526b5a0636196bacb3b137be143adcb6ca6', '0xa83e07353a9ed2af88e7281a2fa7719c01356d8e', '0xccaa639d3afdc77b562a4673b2ecde6770349675', '0x110af279aaffb0d182697d7fc87653838aa5945e', '0xa42cd0029f681b08b61f535e846f2a36f468c1c2', '0x46b3f7b5be0787765565a6d8a645266a9347ab82', '0xe25480334fc57a4f38f081e87cdfeeeaf09779c9', '0x08d112be16ff37ca6dc8ea06efefd676a42502aa', '0x9567e2e3c4e134ace5bc3095a572e64ff4b1e7f6', '0x858dacb5accdb783c47b4debf30f96f2f0079f4b', '0x89d60c9bcd5e6879e1f9440917b75502df8ae020', '0x09e6eb09213bdd3698bd8afb43ec3cb0ecff683e', '0x39beca54f450fcc4b31729a85b3e9655ec0081d6', '0x896b35e1f9c93afa35a2882c53605108f934bfe5', '0xd5874fcde7c7481ba60dfafad346c5027aaf39a5', '0x778328d6adca7a091f0b73d41ad8ea0e793712c3', '0xdb9afbdcfeca94dfb25790c900c527969e78bd3c', '0xdcae4faf7c7d0f4a78abe147244c6e9d60cfd202', '0x25de91dff818af9c9d7820304407f2f387009501', '0xccc54c077c25227dec04d4e0db3cd635f4b0b85f', '0xd9dddc21d4a07968d45c7ae0b57d2f71b0136c07', '0x9b6067f41c6144b7f7a8d58077aca7fa25b81128', '0xea9f738ead0b011030d65a50a43cac5ec67fd3fd', '0xea50bb6735703422d2e053452f1f28bff17da51f', '0x7f9f584bf0be617fdd0aa3f7400427b60e2c5d27', '0x342e35a47dd213d4612f2e622cab5214798a4604', '0x8d56b0829f6e840176cfa39c21b4fccf4350be8a', '0xdda538c29b6d569252e127c266a8a4cd77ea0bd8', '0xcb0f3e36900bd29fe45f3c9f3968fc9371a93efc', '0x825196afb533c36743da9eaafc0e6153d2ca8a93', '0xd7364b02a215f6bf76202ee87320b5b7503cf87f', '0x30eafe8869a1528660a97b7a7e8e2d0037dcb922', '0x3303fda11d6bafe0833d6a6c44c2b8edbab92e4d', '0x617b23c98b8992d60c9913cb4f8aefadbb70c9d2', '0xa6c3f159242855ba09d9f445679ed0b244c22062', '0x6573629204b65faac121c1b556b91a694d0e23c8', '0x00107cfdeaddc0a3160ed2f6fedd627f313e7b1a', '0x17c5f0cc30bd57b308b7f62600b415fd1335e1fe', '0x5cd6fdfad710609c828feba2508bcaf89e80501a', '0x6524df2aac9763bcc40e890203fe988699d7cd75', '0x4c77049f3142a55bf995b1b805ddae0052fd56e2', '0x567fcbf413eaea5e585329481f8615f91762ac64', '0xe0156ef2905c2ea8b1f7571caee85fdf1657ab38', '0x865cae37b4f44e73ea1e79577c5bfc6207c98f16', '0xc17988786fde76c161183730134b7437639c15b0', '0x500f8fb5422cf9cd8c56198464ac21d065da2228', '0x90659e1b1392d55f640cfd104b305ec419d34756', '0x3f98f47d302a3cfd3746fe35f7cf10c3217e5272', '0xdceb929f30e392b460a4f59349124dd285f5a6dc', '0xdfcb21ac9b99de986d99f4ce5fce2a6542efe3a1', '0x5873ee31494277edea74a96308e1727cfafe7bcf', '0xe2d4d0c522b8e9b7d88932d02f9993f2fddb7c52', '0x18b305eca7305b92a56f6050e502df5e87c561a8', '0xa026265a0f01a6e1a19b04655519429df0a57c4e', '0xa5c98f9c0fa19e3ff91947fb66bbbc2e728398ae', '0xd417324c0568c504231f707d87000d45595a3fa3', '0x1c4b8717a3eff560c49d09e7409819cb81fece4b', '0xb5ead7a953052da8212da7e9462d65f91205d06d', '0x92085054ed0c51e0710f741ca88f456637f07256', '0xc1381fab25899cbb32a485954ea33b1b73a64776', '0x5b9b3cf0202a1a3dc8f527257b7e6002d23d8c85', '0x67943ae8e07bfc9f5c9a90d608f7923d9c21e051', '0x5d4b5ef127c545e5bf8e247f9fcd4e75a0a366b4', '0x96fc0751e0febe7296d4625500f8e4535a002c7d', '0xbe7d5f26f5d5f567d35a86dd4d7d02aced2d5bff', '0x8beef538986aeb2ee1a80b5e1febc16d8643a23d', '0xd972a58b6a582954e578455e4752b12f2c8fcdbc', '0xb585cb192855253d33ddbdac2d20f50085ef8d41', '0x6c107920c18bee5169abcfefb702467151de7688', '0xd7890b468b1ed9effad20cc809f44e590622b735', '0xfc837b01d4196dca9d441e42ac792484bab96d11', '0xea2d67a6be1f0a0ccf58068bc209749f8137b4a7', '0xa1243da7ab8a1683da4c0785ac827ce478699c5d', '0x3a5dcec17661d540ef215a56bd5ac35ac3450b9d', '0x5f8cad01a7668d2331bedd217d62ae6d1254b064', '0x7915c8576650d52e768bc6d0ede4b75431a6ffe6', '0xe48e7102c03812dfa1fdf0bbe6dbba6dc70b0f33', '0xdd6859450e80665db854022e85fb0ed2f0240cb9', '0x1c96a1430559e7db6800b46be9dab079b6bb5ef6', '0x59639aeee35c4108923fd16e66055b347fbeadd2', '0x175da1e44c8fbf124714a3bba5dc18a7e65664d6', '0x73f23013c5a4c209de945cdc58595a4d53d23084', '0x8c81d590cc94ca2451c4bde24c598193da74a575', '0x51b38dfab8b4266e0cdd76bfa6941792ae19738d', '0xfc7946fb4af45429c85aa16da2b09318604d035e', '0xa269a19b31b193acae86cc3c9f4c28ead66e11eb', '0xf626508e2f65614841cde2f3052cdc214eb13685', '0x9cd5cd721d10a5b6c3467cd2251b27de8c3684a1', '0xe25e96c1c22ea1be437b8ffd4236bfdf0e541250', '0x32d26764ce06e9cd711a646caa6c2789fcf2f691', '0xc947a7296df373226020d7f87a0bc5699d96ee61', '0x53730f4088b116c807875eb67f71cbb1b065f530', '0x6c56645c750d7e394a7f82da9e9c7b79a4d476b8', '0x5accc90436492f24e6af278569691e2c942a676d', '0x00e26d8567945a697db1e5c0b4cdea4fd31a0e85', '0x804f37f602645273a273cabac41c7fb64db12567', '0x0dbce00d08903cb8494e50e13ee8949cc7a55dc5', '0x61e962e22c87378a8ebfbf383c024bad98a3dd10', '0x11bfbb889568bc7ffd6a49548f6cabfc4f2eaeaa', '0x21755f870a0f432c7817057d720c5d98dd40ba95', '0x39d28046344d499aa629e6d23893a3a7ee8e1432', '0x4ab936ed359a71b91b1ea1062d7bc9ba4e318405', '0x79da91f6a3ef9c52e1a312ac8c320d9257a54fef', '0x3ca280a1bd74c54bfaae001ecd9398717cf0e713', '0x71c6f7ed8c2d4925d0baf16f6a85bb1736d412eb', '0x4d06c95af685e4167d6d7846b8a3f8f11fcbb939', '0x64858f730f3d1d06bf53309272acb77b7e2be4db', '0x4d7c3fc856ab52753b91a6c9213adf013309dd25', '0x213f2ba4a8816795a7cc2d738a85bdb0544a5050', '0x48d4d7b681477b1210c3edc81d08f3bd3106e490', '0x91107d8b47425ae4f83d93007ba613824f4a802a', '0x7370e6bbfea2776519ecec8476a3656d7c85fee5', '0x1ce57797ec1a884db85028e09e0f7f88eb54005d', '0xb63086122ac5e7242810b98e57657b7ed97f470b', '0x54749e2ebc4ff7c6890a7067de09ef9df5faefbb', '0xdffa19aef31e6bd993480bd045a05ec3c994bf0d', '0x522149fa67c68443520289f622099cae70878afa', '0x7c16f31791bb89b22123a5687deabcdf01e54414', '0x1111def44bcff3f6c1291941b8a291bd06447e06', '0x3942b01bcf14fbf30199f54b7cce599074081444', '0xa1ac15d1f48999b363419e667e0e316c6b2dd1e1', '0xa2a5005ba35cfc50cc45876b73cd8bbb3c74884b', '0x9105a2e2156ce304cf9f6f5dfc6765b29c4c8375', '0x970eb5900d8ca2e467d7483c9d25b05649c8eed4', '0xad80fa85671ccafdf2eac6f443d5356db524e9f5', '0x8a5630494645f70f642646fa86dc2d0bbe640c6b', '0xaac95445137ff6aa60b0e7d26ce8dbee124e1676', '0x1e3764c947fcd3488e4d57532a720d1acf7de194', '0x542a97bad0352990a1f23d627400a599b1cad6c4', '0xbf76d0ed9f1cb11c97f3292f16f7aea21c2dc7c3', '0xec84951f01910eb716de5f16e4c1ee9a3482df06', '0xa305f083428f6ddb9a287d92e0aa109ea05f342a', '0xe3afd254f4c1dbb2797c947ee8fb5170713b0db8', '0xdf25bdcdcdd9a3dd8c9069306c4dba8d90dd8e8e', '0x12d55aa36a50fa8fc5ede24076e8bc8a0d5bd452', '0x3601bda2b72628da309ab9df7d310ada38cae44c', '0xc39634271c82dde92134313df56ee18f8ebe8344', '0xa5954756792f64ba7bcc4b5fd664b0843a7afe5b', '0xcdc8108129a99465dda90dc0481921c8c94e98f6', '0x6c7d151308975f0d29cd16a1d3dc97bfafb37dd1', '0xf02fba1624775bf60d4c7bbff28bc78547d67e1e', '0xead201c9191a19ada411bcd16fb8ac1191c40740', '0xdbed88d83176316fc46797b43adee927dc2ff2f5', '0x794a15082bc31c81e370f6600fba047f7226dab4', '0x42a8d16f35db25a1fd23327b1cc6d6d8182cb5e4', '0xc6811a69d75c6f42e8c47f3d22b0328c74fd9d46', '0xc8f5e6d4c387b00ee78a376fa368f91e3b0b5b82', '0x57f20db4811c90f2ad0d02b027ed7261712c0b19', '0xa46e452389cfff116ea496bba50646b02695334a', '0x7e3cede5c77cd4192d206c652db0023a89d7e5ec', '0xc28af4af11181b72194e6577ff4b556ed4cd27a4', '0x529ec9ac9a80428cf8c92557f2eb1b336616f543', '0x1abdcdd0ec2523dd2c66b8c7d1c734f743e98b4a', '0x584993e7c47e77098b959bd5e3766592c42bb84f', '0x3a1cdc15b3a41c7fe375d2d192a1db56e99c6eb5', '0x9abce41e1486210ad83deb831afcdd214af5b49d', '0xe3ad2a1e9b0514718680f96ff015d653105d51b9', '0xdb69c57e9ec197a59d8144a42ecdfb37641be80d', '0x9631af6a712d296fedb800132edcf08e493b12cd', '0xdea59463775a1795fde51e7e52cb51f3e16661ca', '0xc6ec39a6fb50a15164e4e9df5e5e7f1ce63890ac', '0x01412450d52d5afeda71b91602d3e0d9da5231c7', '0x81594b712dd407f03b6e7c18851007fe12924f3d', '0xfe58d62a6e545f08a159fcbf17fe9abef6ef0ebc', '0x4bd479a34450d0cb1f5ef16a877bee47e1e4cdb9', '0xc27b425dd56827145d28ef5b5eebab867e338278', '0x033bfb405e809a303df875a6e018f1a64e5dbae9', '0x3f7e340e1b7ca5e0645456f213c76e1b5fed8abb', '0x15a8cfc07eb07587eafab0ee6fabcec4cbd6a1af', '0x11d230e1ef24dd9a85074eab2398bd7897dc40c3', '0x84e84949e26a4328c2a503985db33fb38732483e', '0x21411ff9163455f5bf51d15a56ae59049abe28c0', '0xdde3d4e0d7705ff68d31009a2422425ae38810a6', '0x57408df5cf54a92b7fe50f45c94e7d950be52f95', '0x140dc7ef41b8ed01f340333045dc818947ca428d', '0x3eab8764e3303efb09481266e9558eded1d96984', '0xc25d6446d6086218cdaa8dd04630dc5d16b591f6', '0x0750972588a6fa8655e6ca4bd14de030b8666a47', '0xc7162088e72556f71ba5fb3012a1dd9839a9fada', '0x9b4909a257ba830bb1560ff458b0c4deb696bb6c', '0xa3cf61a0def7bde1574a2bb139a1a7f28d4668aa', '0x1f8c8b1d78d01bcc42ebdd34fae60181bd697662', '0xe48c8e071857d1229fc94d73a0f25d1dbb99c04c', '0xe319ba088853a86d8584e15e9bd9a76910cc791f', '0xa0e32f2c8fcf3790e43b93dc293ec2c02ac100b7', '0xea908464be03c152ca0ea55ec813c866a1ea407a', '0xc10c954332c0c17f1003bb2c77e8c0122ef9bdb8', '0x5dcdf02a7188257b7c37dd3158756da9ccd4a9cb', '0xfb487f216ca24162119c0c6ae015d680d7569c2f', '0x8e7e7176d3470c6c2efe71004f496a6ef422a56f', '0x3c37026e425ff3842aece2c0ad046f731cd17706', '0xe483c7f156b25da9be6220049e5111bb41c4c535', '0x83ad906943f715c2c6b879f74f8404b91bebac40', '0x72355fa820dbe85ccdc9d6a81afa75f8de6b5766', '0xeb7f6a60333fdc2c6a48e69111a4286514225e45']","{'ETH': {'amount': 3020398.787288115, 'usdValue': 10369844544.432663}, 'stETH': {'amount': 694911.439383107, 'usdValue': 2385512836.457514}, 'rETH': {'amount': 19217.32670597875, 'usdValue': 73479178.21971324}, 'cbETH': {'amount': 5973.456502100587, 'usdValue': 22204233.8367832}, 'ETHx': {'amount': 77061.47650413186, 'usdValue': 276615252.3706415}, 'ankrETH': {'amount': 747.9352765363442, 'usdValue': 3002683.399241103}, 'OETH': {'amount': 6293.59775241848, 'usdValue': 21607620.355445795}, 'osETH': {'amount': 17755.637970739444, 'usdValue': 62906627.322912484}, 'swETH': {'amount': 28048.834709428644, 'usdValue': 103201199.49978909}, 'wBETH': {'amount': 26704.57653996285, 'usdValue': 96765635.36714783}, 'sfrxETH': {'amount': 8908.948867809591, 'usdValue': 33682241.16350508}, 'LsETH': {'amount': 8301.35401552869, 'usdValue': 30273626.864450492}, 'mETH': {'amount': 126229.56742651541, 'usdValue': 453797819.48967147}, 'bEIGEN': {'amount': 394323212.9700138, 'usdValue': 1080445603.5378377}, 'reALT': {'amount': 1629639.0206640104, 'usdValue': 204299.69582554366}, 'ARPA': {'amount': 5688.024319117618, 'usdValue': 331.1340237617512}, 'SolvBTC': {'amount': 0.045992252359, 'usdValue': 4496.110606111121}, 'uniBTC': {'amount': 0.34542774000000004, 'usdValue': 33497.85508650001}, 'slisBNB': {'amount': 0, 'usdValue': 0}, 'tBTC': {'amount': 4.038236732114353, 'usdValue': 394535.7287275722}}",15013976262.841583,4373083.463532313,"{'name': 'EigenDA', 'website': 'https://docs.eigenlayer.xyz/eigenda/overview/', 'description': ""EigenDA is a data availability solution with 10 MiB/s of write throughput and the lowest cost in its class. The system's design is inspired by Danksharding, which promises to scale Ethereum's DA beyond EIP-4844. EigenDA is available today. Learn more at https://docs.eigenlayer.xyz/eigenda/overview/"", 'logo': 'https://mainnet-ethereum-avs-metadata.s3.amazonaws.com/0x870679e138bcdf293b7ff14dd44b70fc97e12fc0/logo.png', 'twitter': 'https://twitter.com/eigen_da'}"
2,0xd25c2c5802198cb8541987b73a8db4c9bcae5cc7,"['0xa83e07353a9ed2af88e7281a2fa7719c01356d8e', '0xea9f738ead0b011030d65a50a43cac5ec67fd3fd', '0x938270c4b0c634484bf2eb091cdc2973ac9e416e', '0x6c107920c18bee5169abcfefb702467151de7688', '0xeba5b526b5a0636196bacb3b137be143adcb6ca6', '0xa3ff1491088715d140bc821a28287cb3f71b43e4', '0x2e68d03f2234895b3ba5899b80785e2598ed7fac', '0x825196afb533c36743da9eaafc0e6153d2ca8a93', '0x617b23c98b8992d60c9913cb4f8aefadbb70c9d2', '0x89d60c9bcd5e6879e1f9440917b75502df8ae020', '0xe483c7f156b25da9be6220049e5111bb41c4c535', '0xe5801326014db4f6729264db38f5f5430bc2fbfa', '0x53730f4088b116c807875eb67f71cbb1b065f530', '0xa42cd0029f681b08b61f535e846f2a36f468c1c2', '0xe25480334fc57a4f38f081e87cdfeeeaf09779c9', '0x4982fc75cc4a9ab3e2e95ffc33d14396f54bbefb', '0xd109de42fb382046d89c5e8faff2870d7376db0a', '0x4cd2086e1d708e65db5d4f5712a9ca46ed4bbd0a', '0xcaaeb411241ac87b5846797c15bf339a54a1d736', '0x09e6eb09213bdd3698bd8afb43ec3cb0ecff683e', '0x3303fda11d6bafe0833d6a6c44c2b8edbab92e4d', '0xa269a19b31b193acae86cc3c9f4c28ead66e11eb', '0xccaa639d3afdc77b562a4673b2ecde6770349675', '0xc1381fab25899cbb32a485954ea33b1b73a64776', '0x529ec9ac9a80428cf8c92557f2eb1b336616f543', '0xdbed88d83176316fc46797b43adee927dc2ff2f5', '0x5accc90436492f24e6af278569691e2c942a676d', '0x46b3f7b5be0787765565a6d8a645266a9347ab82', '0x1f8c8b1d78d01bcc42ebdd34fae60181bd697662', '0xb1ea8424075a71cd97f95ed64069241ffd4833be', '0x858dacb5accdb783c47b4debf30f96f2f0079f4b', '0x110af279aaffb0d182697d7fc87653838aa5945e', '0xcb0f3e36900bd29fe45f3c9f3968fc9371a93efc', '0xb81b18c988bfc7d131fca985a9c531f325e98a2f', '0xc17988786fde76c161183730134b7437639c15b0', '0xd172a86a0f250aec23ee19c759a8e73621fe3c10', '0x7f9f584bf0be617fdd0aa3f7400427b60e2c5d27', '0xd5874fcde7c7481ba60dfafad346c5027aaf39a5', '0x522149fa67c68443520289f622099cae70878afa', '0x5cd6fdfad710609c828feba2508bcaf89e80501a', '0x08d112be16ff37ca6dc8ea06efefd676a42502aa', '0x896b35e1f9c93afa35a2882c53605108f934bfe5', '0x778328d6adca7a091f0b73d41ad8ea0e793712c3', '0x30eafe8869a1528660a97b7a7e8e2d0037dcb922', '0x865cae37b4f44e73ea1e79577c5bfc6207c98f16', '0xccc54c077c25227dec04d4e0db3cd635f4b0b85f', '0x25de91dff818af9c9d7820304407f2f387009501', '0xa5954756792f64ba7bcc4b5fd664b0843a7afe5b', '0x5dcdf02a7188257b7c37dd3158756da9ccd4a9cb', '0x3f98f47d302a3cfd3746fe35f7cf10c3217e5272', '0xd7364b02a215f6bf76202ee87320b5b7503cf87f', '0xdfcb21ac9b99de986d99f4ce5fce2a6542efe3a1', '0x7e3cede5c77cd4192d206c652db0023a89d7e5ec', '0xa6c3f159242855ba09d9f445679ed0b244c22062', '0xf0452f2d9758ec02373612f5f1a83bbd3ff66e5d', '0xa8b322f27c8dfc69f220d3f19a57f8fd193392a4', '0xec84951f01910eb716de5f16e4c1ee9a3482df06', '0x4ab936ed359a71b91b1ea1062d7bc9ba4e318405', '0x67fc8951c64e6ff8921fe6cd004c2224ec7eecfd', '0x4d06c95af685e4167d6d7846b8a3f8f11fcbb939', '0xa305f083428f6ddb9a287d92e0aa109ea05f342a', '0xbe7d5f26f5d5f567d35a86dd4d7d02aced2d5bff', '0x96fc0751e0febe7296d4625500f8e4535a002c7d', '0x71c6f7ed8c2d4925d0baf16f6a85bb1736d412eb', '0x562cb2fd177e05b4d8a8002648b7d51e0b259616', '0x3ca280a1bd74c54bfaae001ecd9398717cf0e713', '0x140dc7ef41b8ed01f340333045dc818947ca428d', '0xa026265a0f01a6e1a19b04655519429df0a57c4e', '0x500f8fb5422cf9cd8c56198464ac21d065da2228', '0xfbbf8546caad79f74891afeb65ee1766955b26e1', '0xdf25bdcdcdd9a3dd8c9069306c4dba8d90dd8e8e', '0xc8c39d1dadf034add41da9d87505bcd5b99093b0', '0x3a5dcec17661d540ef215a56bd5ac35ac3450b9d', '0x3601bda2b72628da309ab9df7d310ada38cae44c', '0xc10c954332c0c17f1003bb2c77e8c0122ef9bdb8', '0x4405e1bf209a0c44b4284ef793fd986e256144b3', '0xeeb1976de73d72e1e3861c4572f03bbdad91f571', '0x567fcbf413eaea5e585329481f8615f91762ac64', '0x794a15082bc31c81e370f6600fba047f7226dab4', '0x5b9b3cf0202a1a3dc8f527257b7e6002d23d8c85', '0xfb487f216ca24162119c0c6ae015d680d7569c2f', '0x4bd479a34450d0cb1f5ef16a877bee47e1e4cdb9', '0x5d4b5ef127c545e5bf8e247f9fcd4e75a0a366b4', '0x002a465ef04284f72f3721ec902bce5eabe5360b', '0xe9c7c49ac136c9e465cf328f9e66bb389593fd5a', '0x7e595e67c94ec022838cb6cf0bbc599256129110', '0xd972a58b6a582954e578455e4752b12f2c8fcdbc', '0xdcae4faf7c7d0f4a78abe147244c6e9d60cfd202', '0x72355fa820dbe85ccdc9d6a81afa75f8de6b5766', '0x17c5f0cc30bd57b308b7f62600b415fd1335e1fe', '0xea50bb6735703422d2e053452f1f28bff17da51f', '0x59639aeee35c4108923fd16e66055b347fbeadd2', '0x4d7c3fc856ab52753b91a6c9213adf013309dd25', '0xdd6859450e80665db854022e85fb0ed2f0240cb9', '0xf02fba1624775bf60d4c7bbff28bc78547d67e1e', '0x8c81d590cc94ca2451c4bde24c598193da74a575', '0x175da1e44c8fbf124714a3bba5dc18a7e65664d6', '0xe48e7102c03812dfa1fdf0bbe6dbba6dc70b0f33', '0xc25d6446d6086218cdaa8dd04630dc5d16b591f6', '0x73f23013c5a4c209de945cdc58595a4d53d23084', '0x9abce41e1486210ad83deb831afcdd214af5b49d', '0xc28af4af11181b72194e6577ff4b556ed4cd27a4', '0xe3ad2a1e9b0514718680f96ff015d653105d51b9', '0xc6811a69d75c6f42e8c47f3d22b0328c74fd9d46', '0xe0156ef2905c2ea8b1f7571caee85fdf1657ab38', '0x8e7e7176d3470c6c2efe71004f496a6ef422a56f', '0x1abdcdd0ec2523dd2c66b8c7d1c734f743e98b4a']","{'ETH': {'amount': 2505878.870638704, 'usdValue': 8603358750.197744}, 'stETH': {'amount': 691275.1217998966, 'usdValue': 2373029976.3683405}, 'rETH': {'amount': 17798.179401359426, 'usdValue': 68052940.77724384}, 'cbETH': {'amount': 5189.655603074434, 'usdValue': 19290728.324968126}, 'ETHx': {'amount': 77369.03399581916, 'usdValue': 277719242.2893528}, 'ankrETH': {'amount': 746.8225168462621, 'usdValue': 2998216.080806509}, 'OETH': {'amount': 6279.295145433853, 'usdValue': 21558515.64396368}, 'osETH': {'amount': 13610.993695867779, 'usdValue': 48222525.67502692}, 'swETH': {'amount': 26441.191620756024, 'usdValue': 97286133.97791246}, 'wBETH': {'amount': 26655.8144303507, 'usdValue': 96588942.93724161}, 'sfrxETH': {'amount': 3543.1508192510496, 'usdValue': 13395661.16535883}, 'LsETH': {'amount': 2249.951853887847, 'usdValue': 8205191.9193138145}, 'mETH': {'amount': 26446.764058195255, 'usdValue': 95076645.72449309}, 'bEIGEN': {'amount': 82274863.72821029, 'usdValue': 225433126.6152963}, 'reALT': {'amount': 1592616.0754713528, 'usdValue': 199658.3143014662}, 'ARPA': {'amount': 5688.024319117618, 'usdValue': 331.1340237617512}, 'SolvBTC': {'amount': 0.0458479040145, 'usdValue': 4481.999400649491}, 'uniBTC': {'amount': 0.33888772000000006, 'usdValue': 32863.63664700001}, 'slisBNB': {'amount': 0, 'usdValue': 0}, 'tBTC': {'amount': 4.033238688386733, 'usdValue': 394047.4198553838}}",11950847980.201292,3480893.719457337,"{'name': 'Witness Chain', 'website': 'https://www.witnesschain.com', 'description': 'The EigenLayer AVS for DePIN coordination. It is the first physical state consensus protocol which is unifying a siloed DePIN economy. Through WitnessChain, a shared economy of integrated physical assets is unlocked, facilitating the exchange of resources like computing power, energy, storage, and beyond.', 'logo': 'https://mainnet-ethereum-avs-metadata.s3.amazonaws.com/0xd25c2c5802198cb8541987b73a8db4c9bcae5cc7/logo.png', 'twitter': 'https://twitter.com/witnesschain'}"
